Hour,ShadingPosition
450,0.051388377516568495
451,0.09891482213068736
452,0.10195428169821316
453,0.06271476685424734
454,0.12313862979215971
455,0.1315168729185371
456,0.14005811616249972
457,0.0045707307122821944
458,0.1427071223629733
459,0.05777565086030355
460,0.08655310099155727
461,0.09588702939332573
462,0.1152938057944479
463,0.08246716779550457
464,0.017666156143393508
465,0.10870705372117359
466,0.03806499432388209
467,0.10218230807385452
468,0.0076455449338169446
469,0.13435467404962173
470,0.034332474697610096
471,0.08740093463895572
472,0.1359417503346846
473,0.08016833508693247
474,0.0009204455749589946
475,0.036141815409752906
476,0.07167001606520582
477,0.08575039857716428
478,0.028754434995641346
479,0.06345025823021475
480,0.14795920106595425
481,0.10438785440414661
482,0.02996980616536267
483,0.003025585006282866
484,0.09606489969000027
485,0.07178806442904652
486,0.13739576271538187
487,0.038829667667971274
488,0.10570541186702336
489,0.0414336101687069
490,0.05643703135464998
491,0.02334631526686906
492,0.14433919595231262
493,0.012061553529650776
494,0.005076269665836408
495,0.057415596121593325
496,0.016326683112275902
497,0.043724983380824645
498,0.11049362703870837
499,0.03117383668773268
500,0.010817085624764933
501,0.122083749693908
502,0.03806139380504738
503,0.03257209597169695
504,0.019259770376495015
505,0.029474655677076394
506,0.039361495964235965
507,0.09446961022955809
508,0.13212612416029662
509,0.0274593264518734
510,0.04636958259847078
511,0.0006307353133855942
512,0.05331288743318013
513,0.04338175009210567
514,0.09126846013029864
515,0.062465490040187394
516,0.023916403890835578
517,0.09290526922143126
518,0.03260209104561075
519,0.10714186842009961
520,0.096102176560123
521,0.07297313215130374
522,0.12443166541407472
523,0.08225358537310952
524,0.01778270115719331
525,0.0682043925906516
526,0.1461110201116935
527,0.004241472799877238
528,0.13049983887164443
529,0.057319596955953823
530,0.07143962632794151
531,0.14820956852610473
532,0.0924111738532849
533,0.13562012664449083
534,0.0767148399998588
535,0.1086929981979081
536,0.0974951162744437
537,0.07004699555897206
538,0.10569352379682485
539,0.11293591047044686
540,0.09213027518058489
541,0.12354055132453112
542,0.07129942941262063
543,0.0018746872996095454
544,0.09850410573107264
545,0.09297876183789687
546,0.01979863403035136
547,0.044200993555415985
548,0.03462521733894171
549,0.0946763812491275
550,0.017072320630102947
551,0.14287334077727049
552,0.13759587425890085
553,0.0954454998616643
554,0.14180839182648663
555,0.03386944363986597
556,0.08477135590309463
557,0.12384032536494007
558,0.080911954382573
559,0.04996521849935655
560,0.12899934592550902
561,0.017285188413854246
562,0.13837128274862245
563,0.10889020912138683
564,0.08607631299194812
565,0.11067907097829975
566,0.042352506603160284
567,0.10325764824902697
568,0.08365518331535003
569,0.02156092091313867
570,0.07310945448275492
571,0.13506824922001426
572,0.022421149149413237
573,0.050099758179834634
574,0.053187753629733936
575,0.12418538963403594
576,0.05383987461543115
577,0.06253129513634431
578,0.0740635555392553
579,0.12196132136431184
580,0.04478118230593775
581,0.060018640628782705
582,0.039794047765932185
583,0.06000767550350153
584,0.020800343504157624
585,0.10594689620485778
586,0.08745776730652753
587,0.07545257376963227
588,0.043326694570272925
589,0.12189580808379029
590,0.09051891394033446
591,0.1162828716898211
592,0.0602656270509697
593,0.0737049869567884
594,0.06668838275520535
595,0.13048401341382196
596,0.011221310478858475
597,0.12088222421421206
598,0.059619628804958955
599,0.013452900588500304
600,0.0972387974838453
601,0.06777763623069082
602,0.10130703049259891
603,0.09887260283756234
604,0.06196449565355169
605,0.10954390874064808
606,0.05679569971517119
607,0.08255075681658973
608,0.0012811751456839882
609,0.09203037297577848
610,0.04985722650629117
611,0.10442465146695941
612,0.11970794982805855
613,0.1116650543164428
614,0.10774918128244523
615,0.08100706044788868
616,0.032306886001819954
617,0.04830977354060642
618,0.13658785922149647
619,0.09271248511452228
620,0.059201066829727145
621,0.03735883220625546
622,0.11109203569185429
623,0.09105253827073674
624,0.07066488245976692
625,0.14418979772212523
626,0.03834926969959932
627,0.1184396542672722
628,0.13135087035519985
629,0.011516483018948276
630,0.10511568931573326
631,0.05273715954621825
632,0.09511190098437594
633,0.10213832222592166
634,0.06630111910145364
635,0.06104163651841016
636,0.06439457375878686
637,0.08678202252031353
638,0.011807124411583598
639,0.04173078486130939
640,0.1192819195709829
641,0.033263548603148764
642,0.08710044162147779
643,0.10519216599839784
644,0.1231431438445581
645,0.14593238705563666
646,0.039331014239798213
647,0.13071228503975457
648,0.0937649196223787
649,0.034150225694486835
650,0.056363292712931085
651,0.03392501334216102
652,0.14182531729663214
653,0.055058794715295456
654,0.056227670292304875
655,0.005835104445445882
656,0.014247459164036934
657,0.018540112172893215
658,0.14307094121646277
659,0.02063137497512535
660,0.11005519808855631
661,0.02895912086017402
662,0.04796364676050847
663,0.06372819802706622
664,0.12961846774829458
665,0.05417722786348977
666,0.13306889728982985
667,0.0021003591065139105
668,0.035146729467843064
669,0.12798277069745448
670,0.12486390380747861
671,0.12164022838457703
672,0.009724565253399792
673,0.022069950019498363
674,0.06652687648441678
675,0.022131817438841683
676,0.05867821954353119
677,0.08242947447579153
678,0.1313990220239847
679,0.12553770257735664
680,0.103903587247983
681,0.10195393691727957
682,0.10845449033823186
683,0.05346524997842462
684,0.14992515462817288
685,0.08525318520661611
686,0.11839358700853043
687,0.11667588525544421
688,0.01565974243017206
689,0.006096642301847477
690,0.13941487306215655
691,0.11722964591904847
692,0.01844922450546028
693,0.029512496089280596
694,0.10746155059350648
695,0.05060100297800054
696,0.06129501866084946
697,0.04878497575060628
698,0.04585564239683675
699,0.0013568629947958155
700,0.053136139526059056
701,0.06113251616319589
702,0.0477732524048738
703,0.05124016080938389
704,0.07951008252719799
705,0.1305318046972701
706,0.07402847718069581
707,0.09592946131485912
708,0.07792466989324276
709,0.10779259375841413
710,0.04154107663233627
711,0.05103529358586381
712,0.06364676696125666
713,0.08566583956058053
714,0.014582144870690615
715,0.11976151235479823
716,0.03300601078533408
717,0.09961695461383568
718,0.05968809561057786
719,0.03440495949220202
720,0.05058878043036056
721,0.10429389773958385
722,0.11691762891255297
723,0.01699421179346362
724,0.030131371627965003
725,0.06588535686869673
726,0.0006556247193837683
727,0.11719368294454129
728,0.10879504738952799
729,0.14503151258227837
730,0.13122681288698798
731,0.006214796199093597
732,0.05853551132182914
733,0.10903039160135061
734,0.1013749680603054
735,0.0879683379340349
736,0.1336838814061433
737,0.0983863714207313
738,0.01957744453988619
739,0.10532940599432321
740,0.05445731011158977
741,0.1194564963707314
742,0.10423400572361213
743,0.04469922633423071
744,0.08676808667809216
745,0.13052623207204264
746,0.07534677569366112
747,0.0779175849531154
748,0.12413045281106463
749,0.0010731352822503204
750,0.09152772425818897
751,0.12648220134950433
752,0.01413924763131895
753,0.14023736094881648
754,0.01223208523497451
755,0.08705034360160739
756,0.010263900107694285
757,0.14784227154613766
758,0.13087385044111563
759,0.03962432792960573
760,0.06107661397736417
761,0.011304749929675206
762,0.0771852169379643
763,0.01954941521238138
764,0.09165361425414723
765,0.12184170725786421
766,0.13179460235171078
767,0.03592229384121082
768,0.0864890587959031
769,0.03689732701553471
770,0.11543675388940049
771,0.11290722435020373
772,0.042857384522806664
773,0.10279466314064532
774,0.10262561198056798
775,0.09934495647463831
776,0.03971267614425447
777,0.13152870605707673
778,0.02864870087050283
779,0.08552786607980335
780,0.04993595356085149
781,0.04182917058470907
782,0.015131644811913869
783,0.08058833376555888
784,0.05822854473536142
785,0.0949684980348465
786,0.004434788291071923
787,0.1377992447693491
788,0.017033172724820606
789,0.07086855554130748
790,0.02259473993686703
791,0.11957529014411433
792,0.03227812110660289
793,0.01230268624619566
794,0.12441066551702684
795,0.1359499090522142
796,0.00042806166976005474
797,0.04706331845917421
798,0.10491912910246315
799,0.10907627496736726
800,0.019616793045725733
801,0.08993367523743218
802,0.11556249889428627
803,0.00261283598903379
804,0.13339938507186833
805,0.12431182537260423
806,0.017324328780341517
807,0.07724849267298256
808,0.13621767099142662
809,0.08613339208459121
810,0.12510702309444097
811,0.03413560234122017
812,0.06905975636275384
813,0.14627924204571655
814,0.04256748573146292
815,0.1465986566311288
816,0.1460890504256091
817,0.12519774210192977
818,0.012107447955872175
819,0.06356109222423814
820,0.12448915932811822
821,0.0014554173715328577
822,0.08772557491349046
823,0.09433472833951888
824,0.027869869228605564
825,0.05777019559432203
826,0.08880381499895888
827,0.053006375451447325
828,0.05748797935037882
829,0.07145827055993573
830,0.015648382458510822
831,0.05547227208951285
832,0.07167055736207305
833,0.09240398509926517
834,0.08453571961414143
835,0.008845636881239521
836,0.05434747052026188
837,0.09305968673430204
838,0.020039388358752325
839,0.06008684259334837
840,0.08385024342553964
841,0.04762944717185627
842,0.06435925295009873
843,0.013629698948990975
844,0.027669166411187173
845,0.12493327186606264
846,0.058869994155873795
847,0.04878757536973001
848,0.04375665537511146
849,0.13916405145116661
850,0.05782873630269186
851,0.1200624184892175
852,0.13272212485323032
853,0.1157442205009983
854,0.011564193199119088
855,0.1419835130350874
856,0.00883774996495361
857,0.016333783245980494
858,0.1447144043733995
859,0.13237174200444557
860,0.008604100295553323
861,0.05265009400708353
862,0.03056121802022318
863,0.029310611379708643
864,0.13356330951526718
865,0.08658557580044221
866,0.11677151246408084
867,0.13446205963961008
868,0.1055972736976813
869,0.06510053905983176
870,0.03896132642898439
871,0.05266525670934986
872,0.14056437881970124
873,0.07987605439032769
874,0.061799420069522944
875,0.05197234266053713
876,0.0318076139758541
877,0.03735137612439112
878,0.11340196155890185
879,0.0008969904274276296
880,0.03298465216772415
881,0.06265642786106942
882,0.13929656420621742
883,0.0802491257341752
884,0.08713242403114468
885,0.03519445843343916
886,0.06801071375723655
887,0.0015424322693031456
888,0.06850019617171298
889,0.12641725781410315
890,0.022756545342408528
891,0.11114128805874314
892,0.056376443996996706
893,0.0319722376123883
894,0.049930974140115
895,0.010671741279501795
896,0.10511194353263902
897,0.012775498957490599
898,0.017870915789480295
899,0.052594360804584905
900,0.09126361498747064
901,0.10687820520949513
902,0.07997965292680138
903,0.0663425427203374
904,0.028793978844868572
905,0.11348151247409072
906,0.02214636692689803
907,0.11767324136935606
908,0.0031878385855336256
909,0.062473667954944155
910,0.09376389510728832
911,0.12770127272592763
912,0.10888507675469158
913,0.09763563968780337
914,0.03638125722887015
915,0.12256352396482348
916,0.12573147836157506
917,0.014257003497658037
918,0.005180365362338562
919,0.052153834294691205
920,0.050395469736832656
921,0.004941692376612422
922,0.029858350141339883
923,0.1419091676726154
924,0.05419277060697074
925,0.12788352944863016
926,0.07939966429513576
927,0.08307935986667368
928,0.020923275959899162
929,0.030990427551189685
930,0.08184594465853913
931,0.07213409318823315
932,0.01727180874172088
933,0.07548223713598452
934,0.1267090672790095
935,0.10828585051964716
936,0.042381396297708165
937,0.0622594899063277
938,0.04712230943322538
939,0.09765139305141003
940,0.11172048286113914
941,0.03831673160312726
942,0.12342929528791352
943,0.07654002442503695
944,0.0021025112541480984
945,0.04448736824493562
946,0.0042144269028746625
947,0.13886859465885495
948,0.05878366267802008
949,0.10995573491367652
950,0.13452306413477377
951,0.1085658115780906
952,0.13873316957873544
953,0.0428766166683432
954,0.01951578155182249
955,0.14810799552541526
956,0.10035591690214068
957,0.1336114178172549
958,0.12947098155979547
959,0.0812168241383995
960,0.05452088844446574
961,0.11349549328675243
962,0.035246103442480935
963,0.12301981014477684
964,0.09807292757210075
965,0.012513766984227003
966,0.038088001491069286
967,0.018934678800636807
968,0.05798271442608008
969,0.1372221354504036
970,0.0916415311043038
971,0.14105797943299023
972,0.1343918601471437
973,0.0846562431254125
974,0.01636565029806636
975,0.118027687665345
976,0.08836671959609746
977,0.13348317840601642
978,0.1440201198835878
979,0.14369854850707314
980,0.08744255424146198
981,0.13563728364683908
982,0.023273587983664377
983,0.04144462424594223
984,0.12015194735722967
985,0.005755429611518392
986,0.133864293409659
987,0.09832993933726764
988,0.0893118138738216
989,0.0944814796369621
990,0.13825458142189945
991,0.03429294170168065
992,0.10850012156768808
993,0.11768181471819562
994,0.04308261415568366
995,0.04543031357389048
996,0.028885631116249776
997,0.12977227870330987
998,0.012665891287295472
999,0.13666497774247255
1000,0.04102546654064461
1001,0.14660915230612562
1002,0.10546386351586896
1003,0.12078780832846338
1004,0.100147704897649
1005,0.01463708415519626
1006,0.10318218962995035
1007,0.1404746118182051
1008,0.07138740398694074
1009,0.11938066562995614
1010,0.11112790937231097
1011,0.044882303901036015
1012,0.027959278093735867
1013,0.09269085444003872
1014,0.09985659238805338
1015,0.08233158071310924
1016,0.034189519975633076
1017,0.07116590985095275
1018,0.07837100039573038
1019,0.07453264482972392
1020,0.05806377911321491
1021,0.03271900532152348
1022,0.06325844302647306
1023,0.028985676107094547
1024,0.04401725287756573
1025,0.10451878452499525
1026,0.023628091945635487
1027,0.0708166077117044
1028,0.016309545983474828
1029,0.04769516822557593
1030,0.11706435592679398
1031,0.0242142602772409
1032,0.11637514156335783
1033,0.14275732859770723
1034,0.011583233905676721
1035,0.08971546924073108
1036,0.04461117423177361
1037,0.11680202381209324
1038,0.013713004189531081
1039,0.13126596477967575
1040,0.08262542722585774
1041,0.1494447153052483
1042,0.04312105132232234
1043,0.056732812371848164
1044,0.013039643373130643
1045,0.11435387307316455
1046,0.013240699469966921
1047,0.11463782116164568
1048,0.06050051459421279
1049,0.06129190471823541
1050,0.14334157492571922
1051,0.136228834859293
1052,0.0684229500088657
1053,0.1119742892262385
1054,0.13353615548076078
1055,0.014316215981328366
1056,0.137075839753565
1057,0.021291616324199535
1058,0.07723068545891677
1059,0.1072790999533914
1060,0.13112630700014904
1061,0.0784977037494369
1062,0.07246607102782184
1063,0.1465983414181567
1064,0.0520512149185371
1065,0.06984926038972418
1066,0.017902710344950532
1067,0.031351898955110466
1068,0.14698290620469748
1069,0.1253565666836759
1070,0.1216999902326102
1071,0.0875329477289326
1072,0.09389754309106481
1073,0.0021968288865771733
1074,0.08161357276699922
1075,0.02082695439644217
1076,0.13538175995157373
1077,0.04248973300141815
1078,0.00009217766743768174
1079,0.06241379734351492
1080,0.10776413678599955
1081,0.06753389554592691
1082,0.00876241777120491
1083,0.09639255248061597
1084,0.08862717549198366
1085,0.08922809051850612
1086,0.030197439861508135
1087,0.06498694302559903
1088,0.013227327060091847
1089,0.08877273332202923
1090,0.005863055540087453
1091,0.13699309273941443
1092,0.0877843915445111
1093,0.13889923711119623
1094,0.09446875986600729
1095,0.1416664173247752
1096,0.051500974810136935
1097,0.0501605441661447
1098,0.0927820465152556
1099,0.0840030950942811
1100,0.12926625618882698
1101,0.013172816244850538
1102,0.12781470954039298
1103,0.09084222295318738
1104,0.08897501225785466
1105,0.036434281624589275
1106,0.09190951409505418
1107,0.04908289196153297
1108,0.01150624413998062
1109,0.11749307578486667
1110,0.13449062179616297
1111,0.09093297277772582
1112,0.13404852786717752
1113,0.001991203622904425
1114,0.09834610885334578
1115,0.013915085767398699
1116,0.09006831642005084
1117,0.027479237941841844
1118,0.08910619129603786
1119,0.1273730032912317
1120,0.07879997854791952
1121,0.028582539347775385
1122,0.021335440085524602
1123,0.1109556381477412
1124,0.06224770142813031
1125,0.10794539579303054
1126,0.040074904035467575
1127,0.030628284322442665
1128,0.008648397989792089
1129,0.1332610819293463
1130,0.14086936620778973
1131,0.0589970656978734
1132,0.08125329658200169
1133,0.10657997861251878
1134,0.08857105868596273
1135,0.11975223746584228
1136,0.005479138902141328
1137,0.12938607738481456
1138,0.09273423695864917
1139,0.13677947124402853
1140,0.11639575064158232
1141,0.019599098700405732
1142,0.11336442408160531
1143,0.05570906514233208
1144,0.11866226878893148
1145,0.13522885549187386
1146,0.09106958968598228
1147,0.11989443236452293
1148,0.08990715568045503
1149,0.04030473615983051
1150,0.1280548297986177
1151,0.016910351862746642
1152,0.036171014912809905
1153,0.12043002492561013
1154,0.08171998859104106
1155,0.008789692855842806
1156,0.1343240918728153
1157,0.12673942850519357
1158,0.12173161961791816
1159,0.0024849308395044956
1160,0.10815529347815721
1161,0.03732694163899815
1162,0.052541330496312315
1163,0.009629615247873495
1164,0.11837205677308171
1165,0.13467269385938124
1166,0.08563570771688876
1167,0.00939280571162253
1168,0.12169281503045314
1169,0.018463251503004274
1170,0.06458042551381876
1171,0.003624340170972251
1172,0.07690551379739972
1173,0.14628455288454698
1174,0.08332011989275218
1175,0.014694946524380713
1176,0.08017506084210226
1177,0.13766412304747974
1178,0.08104368353986567
1179,0.0006518843463883372
1180,0.1239683170941247
1181,0.11869476857123495
1182,0.00342104152640188
1183,0.09999468780870625
1184,0.07568596627029565
1185,0.027980476654497186
1186,0.02588242524606219
1187,0.0034132112737342846
1188,0.009693371323419247
1189,0.1311143466314474
1190,0.08454578344826133
1191,0.005826672576588821
1192,0.045813051974765644
1193,0.10125631953519999
1194,0.00803868053163786
1195,0.09080445706692379
1196,0.09315372999075093
1197,0.016495496970580486
1198,0.056360556565282646
1199,0.11652428238081113
1200,0.07700609483980327
1201,0.1308037992497647
1202,0.022013424243107205
1203,0.13586313312697174
1204,0.12267678871264052
1205,0.0897905281161694
1206,0.07174667989117321
1207,0.07176923454062462
1208,0.048273530737092805
1209,0.08583812308614772
1210,0.010588897959599497
1211,0.05762551523816526
1212,0.10760878822163017
1213,0.050011266006043054
1214,0.11343762568828311
1215,0.11033979903791362
1216,0.13550446699664842
1217,0.013472711310425056
1218,0.090554550448466
1219,0.09325413389993209
1220,0.06210050575861091
1221,0.13967202598526576
1222,0.10059763320892644
1223,0.09009114577186884
1224,0.14469965006393073
1225,0.022066886652607476
1226,0.07601109388681102
1227,0.11792284807027285
1228,0.08698830312974297
1229,0.0520396187275698
1230,0.12420618617762393
1231,0.06093566884356102
1232,0.10608446178354572
1233,0.09237809457649274
1234,0.05683554784772343
1235,0.027162953184159854
1236,0.07136600349762964
1237,0.06333257107475124
1238,0.017617868591253028
1239,0.14680524364817304
1240,0.02844143706165309
1241,0.014396066361850667
1242,0.06012439404227309
1243,0.060758157374296615
1244,0.11334845690392306
1245,0.05631362375517044
1246,0.1290325024784507
