,Hoy,SD_Angle,SD_Position
354,807.0,66.0,-0.11
355,808.0,72.0,-0.06
356,809.0,15.0,0.11
357,810.0,61.0,0.02
358,824.0,47.0,0.05
359,825.0,35.0,-0.13
360,826.0,20.0,0.13
361,827.0,55.0,-0.08
362,828.0,19.0,0.08
363,829.0,62.0,0.08
364,830.0,54.0,0.11
365,831.0,7.0,-0.14
366,832.0,26.0,-0.03
367,833.0,46.0,-0.04
368,834.0,41.0,-0.01
369,848.0,24.0,-0.03
370,849.0,37.0,-0.09
371,850.0,61.0,0.09
372,851.0,82.0,-0.13
373,852.0,45.0,0.06
374,853.0,0.0,-0.14
375,854.0,52.0,-0.05
376,855.0,24.0,0.11
377,856.0,83.0,-0.07
378,857.0,58.0,-0.06
379,858.0,39.0,-0.11
380,872.0,3.0,0.11
381,873.0,67.0,-0.12
382,874.0,20.0,0.14
383,875.0,6.0,0.13
384,876.0,25.0,0.09
385,877.0,85.0,0.08
386,878.0,85.0,0.11
387,879.0,17.0,0.09
388,880.0,72.0,0.1
389,881.0,63.0,-0.08
390,882.0,47.0,-0.01
391,896.0,45.0,-0.05
392,897.0,47.0,-0.14
393,898.0,77.0,-0.08
394,899.0,1.0,0.1
395,900.0,42.0,-0.08
396,901.0,11.0,0.13
397,902.0,41.0,-0.06
398,903.0,85.0,-0.13
399,904.0,25.0,-0.01
400,905.0,58.0,-0.01
401,906.0,62.0,-0.05
402,920.0,86.0,0.12
403,921.0,76.0,0.12
404,922.0,42.0,0.09
405,923.0,4.0,0.12
406,924.0,29.0,0.1
407,925.0,36.0,-0.13
408,926.0,15.0,-0.11
409,927.0,90.0,-0.12
410,928.0,73.0,-0.07
411,929.0,76.0,-0.06
412,930.0,53.0,0.06
413,944.0,56.0,0.1
414,945.0,85.0,0.12
415,946.0,12.0,-0.03
416,947.0,74.0,0.13
417,948.0,18.0,0.12
418,949.0,75.0,0.04
419,950.0,59.0,0.09
420,951.0,35.0,0.08
421,952.0,84.0,0.11
422,953.0,30.0,-0.02
423,954.0,23.0,-0.07
424,967.0,16.0,0.02
425,968.0,56.0,0.09
426,969.0,38.0,-0.11
427,970.0,83.0,0.1
428,971.0,28.0,-0.01
429,972.0,90.0,0.1
430,973.0,28.0,0.1
431,974.0,57.0,-0.08
432,975.0,82.0,0.14
433,976.0,54.0,-0.09
434,977.0,36.0,-0.03
435,978.0,83.0,-0.05
436,991.0,90.0,0.03
437,992.0,55.0,0.09
438,993.0,37.0,0.02
439,994.0,62.0,0.12
440,995.0,10.0,0.1
441,996.0,64.0,-0.13
442,997.0,73.0,0.12
443,998.0,40.0,0.08
444,999.0,38.0,-0.11
445,1000.0,13.0,0.03
446,1001.0,13.0,0.12
447,1002.0,27.0,-0.14
448,1015.0,11.0,0.04
449,1016.0,46.0,0.07
450,1017.0,5.0,-0.13
451,1018.0,19.0,-0.11
452,1019.0,5.0,0.12
453,1020.0,24.0,0.1
454,1021.0,59.0,0.08
455,1022.0,0.0,0.11
456,1023.0,53.0,0.13
457,1024.0,3.0,-0.09
458,1025.0,0.0,0.06
459,1026.0,64.0,0.11
460,1039.0,25.0,0.04
461,1040.0,44.0,0.1
462,1041.0,90.0,-0.11
463,1042.0,13.0,-0.04
464,1043.0,18.0,-0.12
465,1044.0,48.0,0.08
466,1045.0,90.0,-0.11
467,1046.0,4.0,-0.13
468,1047.0,0.0,-0.14
469,1048.0,22.0,-0.02
470,1049.0,13.0,-0.07
471,1050.0,29.0,0.03
472,1063.0,33.0,-0.07
473,1064.0,32.0,-0.12
474,1065.0,54.0,-0.01
475,1066.0,90.0,0.12
476,1067.0,16.0,-0.07
477,1068.0,22.0,-0.11
478,1069.0,41.0,-0.14
479,1070.0,17.0,0.09
480,1071.0,46.0,0.12
481,1072.0,49.0,-0.1
482,1073.0,67.0,-0.1
483,1074.0,59.0,0.03
484,1087.0,49.0,-0.08
485,1088.0,43.0,0.04
486,1089.0,81.0,0.13
487,1090.0,62.0,0.07
488,1091.0,53.0,-0.07
489,1092.0,6.0,0.13
490,1093.0,4.0,0.11
491,1094.0,34.0,-0.02
492,1095.0,57.0,-0.13
493,1096.0,83.0,-0.11
494,1097.0,36.0,-0.1
495,1098.0,61.0,-0.13
496,1111.0,26.0,-0.04
497,1112.0,53.0,0.11
498,1113.0,32.0,0.11
499,1114.0,13.0,0.11
500,1115.0,76.0,0.12
501,1116.0,88.0,0.06
502,1117.0,17.0,0.07
503,1118.0,23.0,-0.07
504,1119.0,38.0,-0.12
505,1120.0,72.0,-0.07
506,1121.0,59.0,0.12
507,1122.0,51.0,0.07
508,1135.0,24.0,0.02
509,1136.0,61.0,-0.11
510,1137.0,74.0,-0.07
511,1138.0,65.0,-0.13
512,1139.0,26.0,-0.02
513,1140.0,64.0,0.12
514,1141.0,62.0,-0.08
515,1142.0,27.0,-0.02
516,1143.0,22.0,0.11
517,1144.0,52.0,-0.02
518,1145.0,4.0,-0.08
519,1146.0,88.0,0.1
520,1159.0,27.0,-0.08
521,1160.0,12.0,0.14
522,1161.0,86.0,-0.12
523,1162.0,56.0,0.1
524,1163.0,68.0,-0.06
525,1164.0,51.0,-0.06
526,1165.0,85.0,0.07
527,1166.0,86.0,0.12
528,1167.0,79.0,-0.11
529,1168.0,40.0,0.02
530,1169.0,19.0,0.11
531,1170.0,32.0,0.12
532,1183.0,75.0,0.04
533,1184.0,56.0,-0.12
534,1185.0,75.0,-0.11
535,1186.0,34.0,0.11
536,1187.0,27.0,-0.05
537,1188.0,61.0,0.1
538,1189.0,69.0,0.09
539,1190.0,25.0,-0.01
540,1191.0,69.0,0.13
541,1192.0,42.0,-0.11
542,1193.0,6.0,-0.11
543,1194.0,90.0,0.01
544,1207.0,55.0,-0.05
545,1208.0,53.0,-0.04
546,1209.0,46.0,-0.07
547,1210.0,43.0,-0.1
548,1211.0,14.0,0.1
549,1212.0,15.0,0.11
550,1213.0,20.0,-0.13
551,1214.0,56.0,-0.03
552,1215.0,44.0,-0.02
553,1216.0,20.0,-0.12
554,1217.0,39.0,-0.12
555,1218.0,24.0,0.06
556,1231.0,90.0,0.04
557,1232.0,33.0,-0.06
558,1233.0,36.0,0.11
559,1234.0,11.0,0.14
560,1235.0,29.0,0.13
561,1236.0,51.0,0.12
562,1237.0,40.0,-0.05
563,1238.0,4.0,-0.14
564,1239.0,90.0,0.13
565,1240.0,37.0,0.03
566,1241.0,27.0,-0.08
567,1242.0,10.0,0.06
568,1255.0,15.0,-0.04
569,1256.0,55.0,0.04
570,1257.0,20.0,-0.09
571,1258.0,0.0,0.1
572,1259.0,88.0,0.11
573,1260.0,33.0,-0.11
574,1261.0,47.0,-0.13
575,1262.0,18.0,0.13
576,1263.0,43.0,0.03
577,1264.0,35.0,0.1
578,1265.0,41.0,-0.04
579,1266.0,85.0,0.14
580,1279.0,24.0,0.08
581,1280.0,5.0,0.11
582,1281.0,14.0,-0.08
583,1282.0,25.0,-0.1
584,1283.0,0.0,-0.1
585,1284.0,22.0,0.1
586,1285.0,44.0,-0.11
587,1286.0,22.0,-0.06
588,1287.0,35.0,0.02
589,1288.0,9.0,-0.06
590,1289.0,54.0,-0.08
591,1290.0,7.0,0.03
592,1303.0,46.0,0.06
593,1304.0,28.0,0.12
594,1305.0,42.0,0.13
595,1306.0,14.0,-0.14
596,1307.0,79.0,-0.05
597,1308.0,83.0,0.13
598,1309.0,50.0,0.13
599,1310.0,33.0,-0.01
600,1311.0,16.0,0.0
601,1312.0,31.0,-0.05
602,1313.0,35.0,0.11
603,1314.0,42.0,0.06
604,1327.0,46.0,0.04
605,1328.0,61.0,-0.11
606,1329.0,38.0,-0.02
607,1330.0,49.0,0.08
608,1331.0,37.0,0.09
609,1332.0,42.0,0.09
610,1333.0,76.0,-0.08
611,1334.0,69.0,0.09
612,1335.0,65.0,0.13
613,1336.0,44.0,-0.14
614,1337.0,33.0,-0.11
615,1338.0,57.0,-0.07
616,1351.0,0.0,0.06
617,1352.0,57.0,0.08
618,1353.0,42.0,-0.0
619,1354.0,55.0,-0.07
620,1355.0,23.0,0.12
621,1356.0,52.0,0.08
622,1357.0,66.0,-0.13
623,1358.0,71.0,0.11
624,1359.0,14.0,0.11
625,1360.0,33.0,0.14
626,1361.0,63.0,0.14
627,1362.0,14.0,-0.05
628,1375.0,48.0,0.04
629,1376.0,20.0,0.12
630,1377.0,48.0,-0.14
631,1378.0,69.0,-0.08
632,1379.0,65.0,-0.08
633,1380.0,26.0,-0.06
634,1381.0,86.0,0.11
635,1382.0,39.0,-0.1
636,1383.0,81.0,0.14
637,1384.0,42.0,-0.01
638,1385.0,34.0,-0.13
639,1386.0,20.0,0.08
640,1399.0,27.0,0.11
641,1400.0,20.0,0.09
642,1401.0,51.0,-0.05
643,1402.0,14.0,0.13
644,1403.0,79.0,-0.09
645,1404.0,41.0,0.12
646,1405.0,89.0,-0.13
647,1406.0,0.0,0.12
648,1407.0,9.0,0.11
649,1408.0,21.0,0.12
650,1409.0,56.0,-0.14
651,1410.0,39.0,0.12
652,1423.0,61.0,0.13
653,1424.0,42.0,-0.1
654,1425.0,49.0,-0.08
655,1426.0,50.0,-0.02
656,1427.0,40.0,0.11
657,1428.0,59.0,0.09
658,1429.0,71.0,0.04
659,1430.0,17.0,0.08
660,1431.0,89.0,-0.12
661,1432.0,69.0,-0.07
662,1433.0,54.0,-0.05
663,1434.0,40.0,0.07
664,1447.0,53.0,0.09
665,1448.0,28.0,0.11
666,1449.0,39.0,0.06
667,1450.0,90.0,0.12
668,1451.0,85.0,0.1
669,1452.0,40.0,-0.11
670,1453.0,85.0,-0.1
671,1454.0,40.0,-0.11
672,1455.0,34.0,0.0
673,1456.0,8.0,-0.09
674,1457.0,21.0,0.06
675,1458.0,27.0,-0.07
676,1471.0,50.0,0.08
677,1472.0,0.0,0.14
678,1473.0,63.0,0.04
679,1474.0,2.0,0.12
680,1475.0,33.0,-0.09
681,1476.0,48.0,-0.07
682,1477.0,59.0,0.13
683,1478.0,0.0,0.11
684,1479.0,63.0,-0.07
685,1480.0,63.0,-0.09
686,1481.0,73.0,-0.13
687,1482.0,14.0,-0.08
688,1495.0,70.0,-0.11
689,1496.0,65.0,-0.11
690,1497.0,55.0,0.12
691,1498.0,73.0,-0.1
692,1499.0,77.0,0.08
693,1500.0,75.0,0.07
694,1501.0,79.0,0.14
695,1502.0,68.0,-0.11
696,1503.0,53.0,-0.07
697,1504.0,47.0,0.04
698,1505.0,55.0,0.03
699,1506.0,2.0,0.13
700,1519.0,21.0,0.07
701,1520.0,40.0,0.1
702,1521.0,2.0,-0.13
703,1522.0,43.0,0.09
704,1523.0,42.0,-0.05
705,1524.0,70.0,-0.1
706,1525.0,79.0,0.1
707,1526.0,89.0,-0.12
708,1527.0,43.0,-0.07
709,1528.0,60.0,-0.1
710,1529.0,4.0,0.14
711,1530.0,22.0,-0.03
712,1543.0,52.0,0.13
713,1544.0,44.0,0.13
714,1545.0,20.0,-0.12
715,1546.0,88.0,-0.11
716,1547.0,61.0,0.11
717,1548.0,89.0,0.09
718,1549.0,24.0,-0.06
719,1550.0,85.0,0.09
720,1551.0,6.0,0.14
721,1552.0,37.0,0.01
722,1553.0,68.0,0.09
723,1554.0,75.0,-0.12
724,1567.0,51.0,0.07
725,1568.0,0.0,0.12
726,1569.0,39.0,-0.09
727,1570.0,45.0,0.11
728,1571.0,75.0,-0.13
729,1572.0,62.0,-0.09
730,1573.0,88.0,0.04
731,1574.0,69.0,0.11
732,1575.0,49.0,-0.1
733,1576.0,82.0,-0.05
734,1577.0,28.0,-0.04
735,1578.0,35.0,0.07
736,1591.0,82.0,-0.14
737,1592.0,60.0,0.07
738,1593.0,57.0,-0.08
739,1594.0,42.0,-0.07
740,1595.0,61.0,0.1
741,1596.0,44.0,-0.13
742,1597.0,72.0,0.12
743,1598.0,38.0,-0.11
744,1599.0,38.0,0.13
745,1600.0,70.0,-0.11
746,1601.0,67.0,0.07
747,1602.0,70.0,0.1
748,1615.0,67.0,0.11
749,1616.0,33.0,0.1
750,1617.0,74.0,0.12
751,1618.0,59.0,-0.02
752,1619.0,70.0,0.09
753,1620.0,31.0,-0.09
754,1621.0,48.0,-0.06
755,1622.0,40.0,0.06
756,1623.0,42.0,-0.13
757,1624.0,36.0,-0.11
758,1625.0,85.0,0.13
759,1626.0,27.0,-0.07
760,1639.0,12.0,-0.0
761,1640.0,65.0,-0.08
762,1641.0,10.0,-0.14
763,1642.0,70.0,-0.04
764,1643.0,44.0,0.09
765,1644.0,76.0,0.13
766,1645.0,23.0,0.09
767,1646.0,25.0,0.1
768,1647.0,2.0,0.11
769,1648.0,49.0,-0.08
770,1649.0,84.0,0.09
771,1650.0,52.0,-0.1
772,1663.0,8.0,-0.13
773,1664.0,68.0,0.11
774,1665.0,33.0,-0.01
775,1666.0,51.0,-0.1
776,1667.0,75.0,0.12
777,1668.0,76.0,-0.05
778,1669.0,23.0,0.08
779,1670.0,58.0,-0.11
780,1671.0,44.0,-0.01
781,1672.0,15.0,-0.11
782,1673.0,48.0,0.03
783,1674.0,79.0,-0.09
784,1687.0,88.0,0.12
785,1688.0,69.0,-0.08
786,1689.0,60.0,0.12
787,1690.0,87.0,-0.12
788,1691.0,90.0,-0.14
789,1692.0,58.0,0.13
790,1693.0,45.0,0.13
791,1694.0,12.0,0.13
792,1695.0,66.0,-0.09
793,1696.0,37.0,0.13
794,1697.0,16.0,-0.12
795,1698.0,48.0,-0.11
796,1711.0,22.0,0.14
797,1712.0,28.0,0.08
798,1713.0,71.0,-0.1
799,1714.0,23.0,0.09
800,1715.0,10.0,-0.13
801,1716.0,14.0,-0.09
802,1717.0,32.0,-0.12
803,1718.0,51.0,0.08
804,1719.0,54.0,-0.11
805,1720.0,22.0,-0.02
806,1721.0,75.0,0.1
807,1722.0,51.0,-0.1
808,1735.0,26.0,-0.08
809,1736.0,69.0,0.09
810,1737.0,44.0,-0.13
811,1738.0,11.0,0.12
812,1739.0,74.0,0.04
813,1740.0,2.0,0.12
814,1741.0,52.0,0.06
815,1742.0,31.0,-0.03
816,1743.0,54.0,-0.05
817,1744.0,61.0,0.03
818,1745.0,81.0,-0.13
819,1746.0,63.0,-0.06
820,1759.0,25.0,-0.11
821,1760.0,0.0,-0.13
822,1761.0,71.0,-0.05
823,1762.0,32.0,-0.09
824,1763.0,0.0,0.14
825,1764.0,31.0,0.09
826,1765.0,75.0,-0.12
827,1766.0,74.0,-0.07
828,1767.0,76.0,0.1
829,1768.0,59.0,0.03
830,1769.0,44.0,-0.12
831,1770.0,8.0,0.1
832,1783.0,23.0,-0.07
833,1784.0,50.0,-0.06
834,1785.0,29.0,-0.01
835,1786.0,14.0,-0.14
836,1787.0,80.0,-0.12
837,1788.0,33.0,-0.04
838,1789.0,71.0,-0.06
839,1790.0,31.0,-0.02
840,1791.0,30.0,0.0
841,1792.0,87.0,0.13
842,1793.0,46.0,-0.14
843,1794.0,3.0,0.12
844,1807.0,26.0,0.08
845,1808.0,71.0,0.07
846,1809.0,26.0,-0.01
847,1810.0,12.0,-0.13
848,1811.0,88.0,0.11
849,1812.0,40.0,-0.06
850,1813.0,70.0,0.14
851,1814.0,60.0,0.11
852,1815.0,35.0,0.02
853,1816.0,47.0,0.03
854,1817.0,23.0,-0.13
855,1818.0,50.0,0.12
856,1831.0,36.0,0.13
857,1832.0,65.0,-0.05
858,1833.0,34.0,-0.14
859,1834.0,46.0,-0.06
860,1835.0,81.0,-0.11
861,1836.0,27.0,-0.02
862,1837.0,74.0,-0.12
863,1838.0,60.0,-0.01
864,1839.0,82.0,0.11
865,1840.0,28.0,-0.0
866,1841.0,31.0,-0.06
867,1842.0,31.0,0.05
868,1855.0,59.0,-0.06
869,1856.0,52.0,0.11
870,1857.0,32.0,-0.14
871,1858.0,22.0,0.13
872,1859.0,49.0,0.07
873,1860.0,76.0,0.09
874,1861.0,81.0,0.11
875,1862.0,47.0,0.04
876,1863.0,84.0,0.13
877,1864.0,61.0,-0.02
878,1865.0,40.0,0.04
879,1866.0,58.0,-0.11
880,1879.0,88.0,-0.13
881,1880.0,50.0,0.08
882,1881.0,80.0,-0.11
883,1882.0,32.0,-0.12
884,1883.0,21.0,-0.1
885,1884.0,17.0,0.11
886,1885.0,62.0,-0.07
887,1886.0,45.0,0.11
888,1887.0,75.0,-0.07
889,1888.0,76.0,-0.08
890,1889.0,58.0,0.11
891,1890.0,41.0,0.03
892,1903.0,40.0,-0.02
893,1904.0,20.0,0.08
894,1905.0,64.0,-0.1
895,1906.0,39.0,0.07
896,1907.0,0.0,0.13
897,1908.0,68.0,0.04
898,1909.0,90.0,-0.11
899,1910.0,35.0,-0.11
900,1911.0,62.0,-0.08
901,1912.0,25.0,-0.14
902,1913.0,26.0,-0.09
903,1914.0,38.0,-0.04
904,1927.0,23.0,-0.07
905,1928.0,73.0,-0.12
906,1929.0,68.0,-0.14
907,1930.0,47.0,0.01
908,1931.0,40.0,-0.04
909,1932.0,19.0,0.1
910,1933.0,69.0,0.09
911,1934.0,72.0,-0.07
912,1935.0,56.0,-0.06
913,1936.0,22.0,0.12
914,1937.0,70.0,0.04
915,1938.0,43.0,0.04
916,1951.0,12.0,0.11
917,1952.0,29.0,0.09
918,1953.0,62.0,-0.09
919,1954.0,19.0,-0.05
920,1955.0,63.0,0.08
921,1956.0,46.0,0.05
922,1957.0,40.0,-0.04
923,1958.0,5.0,0.14
924,1959.0,5.0,-0.14
925,1960.0,39.0,-0.06
926,1961.0,18.0,0.07
927,1962.0,41.0,0.13
928,1975.0,62.0,0.12
