Hoy,Gen,Ind,Sd_A,Sd_L,SDGP,SUDI,Vis,Pvg,Val_SDGP,Val_SUDI,Val_Vis,Val_Pvg,shade_percent,shade_rad,Optimizer
8.0,5,8,59,0.14,0.722,0.25,0.913,0.137,0.652,0.25,0.913,0.001,0.9,94.051,-1.817
8.0,5,9,87,0.08,0.929,0.25,0.739,1.379,0.911,0.25,0.739,0.014,0.0,94.258,-1.914
8.0,6,0,90,0.14,0.718,0.25,0.913,0.27,0.647,0.25,0.913,0.003,0.804,94.273,-1.813
8.0,6,1,71,0.11,0.748,0.25,0.739,0.622,0.685,0.25,0.739,0.006,0.548,94.144,-1.68
8.0,6,2,90,0.01,0.826,0.25,0.565,1.379,0.782,0.25,0.565,0.014,0.0,94.273,-1.611
8.0,6,3,86,-0.04,1.0,0.25,0.435,1.379,1.0,0.25,0.435,0.014,0.0,94.248,-1.699
8.0,6,4,70,0.07,0.938,0.25,0.522,1.117,0.922,0.25,0.522,0.011,0.189,94.132,-1.705
8.0,6,5,90,-0.03,1.0,0.25,0.609,1.379,1.0,0.25,0.609,0.014,0.0,94.273,-1.873
8.0,6,6,88,0.13,0.731,0.25,0.913,0.503,0.664,0.25,0.913,0.005,0.635,94.264,-1.832
8.0,6,7,90,0.04,0.932,0.25,0.652,1.379,0.915,0.25,0.652,0.014,0.0,94.273,-1.831
8.0,6,8,61,0.14,0.722,0.25,0.913,0.142,0.652,0.25,0.913,0.001,0.897,94.072,-1.817
8.0,6,9,71,0.14,0.72,0.25,0.913,0.163,0.65,0.25,0.913,0.002,0.882,94.14,-1.814
8.0,7,0,57,0.0,1.0,0.25,0.261,1.375,1.0,0.25,0.261,0.014,0.0,94.039,-1.525
8.0,7,1,90,0.06,0.999,0.25,0.783,1.379,0.999,0.25,0.783,0.014,0.0,94.273,-2.045
8.0,7,2,83,0.0,0.952,0.25,0.522,1.378,0.94,0.25,0.522,0.014,0.0,94.225,-1.726
8.0,7,3,84,0.07,0.938,0.25,0.696,1.378,0.922,0.25,0.696,0.014,0.0,94.232,-1.882
8.0,7,4,84,0.14,0.725,0.25,0.913,0.222,0.656,0.25,0.913,0.002,0.839,94.234,-1.821
8.0,7,5,90,0.08,0.929,0.25,0.739,1.379,0.911,0.25,0.739,0.014,0.0,94.273,-1.914
8.0,7,6,79,0.13,0.74,0.25,0.87,0.379,0.674,0.25,0.87,0.004,0.725,94.199,-1.798
8.0,7,7,88,0.08,0.929,0.25,0.739,1.379,0.911,0.25,0.739,0.014,0.0,94.264,-1.914
8.0,7,8,90,0.02,0.983,0.25,0.652,1.379,0.979,0.25,0.652,0.014,0.0,94.273,-1.895
8.0,7,9,90,-0.02,0.911,0.25,0.565,1.379,0.889,0.25,0.565,0.014,0.0,94.273,-1.718
8.0,8,0,80,0.14,0.725,0.25,0.913,0.2,0.656,0.25,0.913,0.002,0.855,94.208,-1.821
8.0,8,1,83,0.01,1.0,0.25,0.522,1.378,1.0,0.25,0.522,0.014,0.0,94.229,-1.786
8.0,8,2,90,0.14,0.718,0.25,0.913,0.27,0.647,0.25,0.913,0.003,0.804,94.273,-1.813
8.0,8,3,90,-0.01,0.823,0.25,0.696,1.379,0.778,0.25,0.696,0.014,0.0,94.273,-1.738
8.0,8,4,79,0.14,0.725,0.25,0.913,0.191,0.656,0.25,0.913,0.002,0.861,94.196,-1.821
8.0,8,5,90,0.06,0.999,0.25,0.783,1.379,0.999,0.25,0.783,0.014,0.0,94.273,-2.045
8.0,8,6,90,0.14,0.718,0.25,0.913,0.27,0.647,0.25,0.913,0.003,0.804,94.273,-1.813
8.0,8,7,90,0.09,0.91,0.25,0.87,1.379,0.888,0.25,0.87,0.014,0.0,94.273,-2.022
8.0,8,8,90,0.14,0.718,0.25,0.913,0.27,0.647,0.25,0.913,0.003,0.804,94.273,-1.813
8.0,8,9,90,0.08,0.929,0.25,0.739,1.379,0.911,0.25,0.739,0.014,0.0,94.273,-1.914
8.0,9,0,70,0.03,1.0,0.25,0.348,1.377,1.0,0.25,0.348,0.014,0.0,94.13,-1.612
8.0,9,1,90,0.02,0.983,0.25,0.652,1.379,0.979,0.25,0.652,0.014,0.0,94.273,-1.895
8.0,9,2,90,0.14,0.718,0.25,0.913,0.27,0.647,0.25,0.913,0.003,0.804,94.273,-1.813
8.0,9,3,90,0.14,0.718,0.25,0.913,0.27,0.647,0.25,0.913,0.003,0.804,94.273,-1.813
8.0,9,4,88,0.01,0.826,0.25,0.522,1.379,0.782,0.25,0.522,0.014,0.0,94.265,-1.568
8.0,9,5,80,0.0,0.952,0.25,0.478,1.378,0.94,0.25,0.478,0.014,0.0,94.207,-1.683
8.0,9,6,90,0.12,0.725,0.25,0.913,0.779,0.656,0.25,0.913,0.008,0.435,94.273,-1.827
8.0,9,7,90,-0.01,0.823,0.25,0.696,1.379,0.778,0.25,0.696,0.014,0.0,94.273,-1.738
8.0,9,8,84,-0.01,0.823,0.25,0.478,1.378,0.778,0.25,0.478,0.014,0.0,94.235,-1.521
8.0,9,9,90,0.14,0.718,0.25,0.913,0.27,0.647,0.25,0.913,0.003,0.804,94.273,-1.813
8.0,10,0,55,0.12,0.75,0.25,0.783,0.384,0.688,0.25,0.783,0.004,0.72,94.028,-1.724
8.0,10,1,90,0.04,0.932,0.25,0.652,1.379,0.915,0.25,0.652,0.014,0.0,94.273,-1.831
8.0,10,2,69,0.09,0.938,0.25,0.609,0.857,0.922,0.25,0.609,0.009,0.378,94.124,-1.789
8.0,10,3,74,0.0,0.952,0.25,0.391,1.377,0.94,0.25,0.391,0.014,0.0,94.163,-1.596
8.0,10,4,83,0.04,1.0,0.25,0.522,1.378,1.0,0.25,0.522,0.014,0.0,94.23,-1.786
8.0,10,5,90,0.03,0.751,0.25,0.652,1.379,0.689,0.25,0.652,0.014,0.0,94.273,-1.605
8.0,10,6,90,0.05,0.999,0.25,0.783,1.379,0.999,0.25,0.783,0.014,0.0,94.273,-2.045
8.0,10,7,90,0.01,0.826,0.25,0.565,1.379,0.782,0.25,0.565,0.014,0.0,94.273,-1.611
8.0,10,8,58,0.09,0.938,0.25,0.609,0.747,0.923,0.25,0.609,0.008,0.457,94.046,-1.789
8.0,10,9,90,-0.02,0.911,0.25,0.565,1.379,0.889,0.25,0.565,0.014,0.0,94.273,-1.718
9.0,0,0,31,0.06,0.812,0.125,0.348,2.573,0.766,0.125,0.348,0.007,0.456,328.43,-1.245
9.0,0,1,58,0.08,0.812,0.125,0.522,2.232,0.766,0.125,0.522,0.006,0.53,329.725,-1.418
9.0,0,2,87,-0.07,0.776,0.125,0.478,3.735,0.719,0.125,0.478,0.01,0.217,331.053,-1.333
9.0,0,3,54,0.1,0.553,0.125,0.652,1.579,0.441,0.125,0.652,0.004,0.667,329.546,-1.223
9.0,0,4,38,-0.07,0.804,0.125,0.435,2.317,0.755,0.125,0.435,0.006,0.511,328.781,-1.321
9.0,0,5,81,-0.12,0.503,0.125,0.783,1.307,0.378,0.125,0.783,0.004,0.726,330.793,-1.29
9.0,0,6,0,0.05,0.812,0.125,0.261,3.256,0.766,0.125,0.261,0.009,0.309,326.987,-1.16
9.0,0,7,61,0.01,0.938,0.125,0.174,4.297,0.922,0.125,0.174,0.012,0.095,329.862,-1.232
9.0,0,8,20,-0.05,0.878,0.125,0.304,2.888,0.847,0.125,0.304,0.008,0.388,327.923,-1.284
9.0,0,9,7,-0.12,0.494,0.125,0.783,0.981,0.367,0.125,0.783,0.003,0.792,327.307,-1.277
9.0,1,0,52,-0.03,1.0,0.125,0.217,3.528,1.0,0.125,0.217,0.009,0.256,329.448,-1.352
9.0,1,1,58,0.0,1.0,0.125,0.261,4.444,1.0,0.125,0.261,0.012,0.064,329.703,-1.398
9.0,1,2,81,0.06,0.757,0.125,0.652,3.685,0.696,0.125,0.652,0.01,0.226,330.768,-1.483
9.0,1,3,90,0.1,0.562,0.125,1.0,2.548,0.452,0.125,1.0,0.007,0.466,331.173,-1.584
9.0,1,4,83,0.03,0.818,0.125,0.522,4.764,0.772,0.125,0.522,0.013,0.0,330.877,-1.432
9.0,1,5,90,-0.0,0.758,0.125,0.652,4.769,0.697,0.125,0.652,0.013,0.0,331.173,-1.487
9.0,1,6,45,0.01,0.938,0.125,0.087,3.921,0.922,0.125,0.087,0.011,0.173,329.123,-1.144
9.0,1,7,45,0.04,0.938,0.125,0.217,3.155,0.922,0.125,0.217,0.008,0.334,329.089,-1.273
9.0,1,8,42,0.02,0.938,0.125,0.13,3.638,0.922,0.125,0.13,0.01,0.232,328.977,-1.187
9.0,1,9,36,0.02,0.938,0.125,0.087,3.598,0.922,0.125,0.087,0.01,0.24,328.7,-1.144
9.0,2,0,76,0.04,0.819,0.125,0.391,4.12,0.774,0.125,0.391,0.011,0.134,330.565,-1.302
9.0,2,1,90,0.06,0.562,0.125,0.783,4.426,0.452,0.125,0.783,0.012,0.072,331.173,-1.371
9.0,2,2,60,0.08,0.812,0.125,0.522,2.271,0.766,0.125,0.522,0.006,0.522,329.832,-1.418
9.0,2,3,72,-0.0,0.948,0.125,0.348,4.757,0.936,0.125,0.348,0.013,0.0,330.358,-1.421
9.0,2,4,73,0.12,0.383,0.125,0.783,1.143,0.229,0.125,0.783,0.003,0.76,330.392,-1.14
9.0,2,5,68,0.12,0.383,0.125,0.783,1.076,0.229,0.125,0.783,0.003,0.774,330.16,-1.14
9.0,2,6,45,0.05,0.812,0.125,0.261,2.9,0.766,0.125,0.261,0.008,0.388,329.123,-1.159
9.0,2,7,90,-0.1,0.575,0.125,0.696,2.548,0.469,0.125,0.696,0.007,0.466,331.173,-1.296
9.0,2,8,18,-0.1,0.567,0.125,0.652,1.518,0.459,0.125,0.652,0.004,0.678,327.814,-1.24
9.0,2,9,52,0.01,0.938,0.125,0.174,4.038,0.922,0.125,0.174,0.011,0.149,329.435,-1.232
9.0,3,0,90,0.08,0.536,0.125,0.739,3.505,0.42,0.125,0.739,0.009,0.265,331.173,-1.294
9.0,3,1,90,0.04,0.688,0.125,0.652,4.769,0.61,0.125,0.652,0.013,0.0,331.173,-1.4
9.0,3,2,90,0.06,0.562,0.125,0.783,4.426,0.452,0.125,0.783,0.012,0.072,331.173,-1.371
9.0,3,3,90,0.01,0.756,0.125,0.565,4.769,0.696,0.125,0.565,0.013,0.0,331.173,-1.399
9.0,3,4,90,0.06,0.562,0.125,0.783,4.426,0.452,0.125,0.783,0.012,0.072,331.173,-1.371
9.0,3,5,90,0.01,0.756,0.125,0.565,4.769,0.696,0.125,0.565,0.013,0.0,331.173,-1.399
9.0,3,6,45,-0.05,0.857,0.125,0.348,2.9,0.821,0.125,0.348,0.008,0.388,329.123,-1.302
9.0,3,7,78,-0.07,0.72,0.125,0.478,3.159,0.649,0.125,0.478,0.008,0.336,330.644,-1.261
9.0,3,8,37,0.02,0.938,0.125,0.13,3.602,0.922,0.125,0.13,0.01,0.239,328.739,-1.187
9.0,3,9,19,0.02,0.938,0.125,0.087,3.673,0.922,0.125,0.087,0.01,0.222,327.865,-1.144
9.0,4,0,69,0.04,0.938,0.125,0.304,3.738,0.922,0.125,0.304,0.01,0.214,330.22,-1.361
9.0,4,1,90,0.04,0.688,0.125,0.652,4.769,0.61,0.125,0.652,0.013,0.0,331.173,-1.4
9.0,4,2,90,-0.02,0.81,0.125,0.565,4.769,0.763,0.125,0.565,0.013,0.0,331.173,-1.466
9.0,4,3,90,0.04,0.688,0.125,0.652,4.769,0.61,0.125,0.652,0.013,0.0,331.173,-1.4
9.0,4,4,90,0.14,0.315,0.125,0.913,0.527,0.144,0.125,0.913,0.001,0.889,331.173,-1.183
9.0,4,5,67,0.09,0.811,0.125,0.609,2.088,0.764,0.125,0.609,0.006,0.561,330.137,-1.503
9.0,4,6,56,0.09,0.812,0.125,0.609,1.895,0.766,0.125,0.609,0.005,0.601,329.606,-1.504
9.0,4,7,70,-0.04,1.0,0.125,0.348,3.783,1.0,0.125,0.348,0.01,0.205,330.267,-1.483
9.0,4,8,44,0.03,0.938,0.125,0.174,3.403,0.922,0.125,0.174,0.009,0.282,329.051,-1.23
9.0,4,9,33,-0.1,0.535,0.125,0.652,1.477,0.418,0.125,0.652,0.004,0.688,328.554,-1.2
9.0,5,0,70,-0.0,0.948,0.125,0.348,4.756,0.936,0.125,0.348,0.013,0.0,330.276,-1.421
9.0,5,1,88,0.14,0.315,0.125,0.913,0.505,0.144,0.125,0.913,0.001,0.894,331.091,-1.183
9.0,5,2,62,0.14,0.345,0.125,0.913,0.346,0.181,0.125,0.913,0.001,0.927,329.919,-1.22
9.0,5,3,71,0.08,0.812,0.125,0.565,2.542,0.766,0.125,0.565,0.007,0.466,330.342,-1.463
9.0,5,4,84,0.07,0.559,0.125,0.696,3.525,0.449,0.125,0.696,0.009,0.26,330.927,-1.279
9.0,5,5,68,0.14,0.345,0.125,0.913,0.366,0.181,0.125,0.913,0.001,0.923,330.179,-1.22
9.0,5,6,78,0.13,0.438,0.125,0.87,0.834,0.297,0.125,0.87,0.002,0.825,330.654,-1.294
9.0,5,7,51,-0.06,0.812,0.125,0.391,2.7,0.766,0.125,0.391,0.007,0.431,329.398,-1.289
9.0,5,8,29,0.09,0.808,0.125,0.565,1.76,0.76,0.125,0.565,0.005,0.628,328.377,-1.455
9.0,5,9,27,-0.1,0.567,0.125,0.652,1.482,0.459,0.125,0.652,0.004,0.687,328.266,-1.24
9.0,6,0,75,0.02,0.881,0.125,0.391,4.724,0.851,0.125,0.391,0.013,0.008,330.526,-1.38
9.0,6,1,74,-0.01,0.882,0.125,0.348,4.759,0.853,0.125,0.348,0.013,0.0,330.47,-1.338
9.0,6,2,90,0.1,0.562,0.125,1.0,2.548,0.452,0.125,1.0,0.007,0.466,331.173,-1.584
9.0,6,3,78,0.14,0.419,0.125,0.913,0.418,0.274,0.125,0.913,0.001,0.912,330.639,-1.313
9.0,6,4,90,0.12,0.318,0.125,0.913,1.556,0.148,0.125,0.913,0.004,0.674,331.173,-1.19
9.0,6,5,50,0.01,0.938,0.125,0.13,3.99,0.922,0.125,0.13,0.011,0.159,329.324,-1.188
9.0,6,6,84,0.1,0.562,0.125,0.913,2.259,0.452,0.125,0.913,0.006,0.526,330.923,-1.496
9.0,6,7,83,0.1,0.562,0.125,0.87,2.221,0.452,0.125,0.87,0.006,0.534,330.884,-1.452
9.0,6,8,60,0.06,0.812,0.125,0.435,2.869,0.766,0.125,0.435,0.008,0.396,329.828,-1.333
9.0,6,9,18,-0.11,0.557,0.125,0.696,1.223,0.447,0.125,0.696,0.003,0.741,327.827,-1.271
9.0,7,0,90,0.0,0.758,0.125,0.652,4.769,0.697,0.125,0.652,0.013,0.0,331.173,-1.487
9.0,7,1,76,0.0,0.87,0.125,0.391,4.76,0.837,0.125,0.391,0.013,0.0,330.546,-1.366
9.0,7,2,90,0.05,0.566,0.125,0.783,4.769,0.458,0.125,0.783,0.013,0.0,331.173,-1.378
9.0,7,3,72,0.05,0.812,0.125,0.739,3.562,0.766,0.125,0.739,0.01,0.251,330.367,-1.639
9.0,7,4,86,0.13,0.424,0.125,0.87,0.974,0.28,0.125,0.87,0.003,0.796,331.032,-1.277
9.0,7,5,90,-0.02,0.81,0.125,0.565,4.769,0.763,0.125,0.565,0.013,0.0,331.173,-1.466
9.0,7,6,90,0.07,0.559,0.125,0.783,3.97,0.449,0.125,0.783,0.011,0.168,331.173,-1.368
9.0,7,7,57,0.02,0.938,0.125,0.217,3.891,0.922,0.125,0.217,0.01,0.18,329.651,-1.275
9.0,7,8,2,0.1,0.63,0.125,0.609,1.672,0.538,0.125,0.609,0.004,0.645,327.073,-1.276
9.0,7,9,52,0.02,0.938,0.125,0.217,3.783,0.922,0.125,0.217,0.01,0.203,329.435,-1.274
9.0,8,0,90,0.13,0.424,0.125,0.957,1.046,0.28,0.125,0.957,0.003,0.781,331.173,-1.364
9.0,8,1,73,-0.0,0.948,0.125,0.348,4.757,0.936,0.125,0.348,0.013,0.0,330.393,-1.421
9.0,8,2,90,0.01,0.756,0.125,0.565,4.769,0.696,0.125,0.565,0.013,0.0,331.173,-1.399
9.0,8,3,90,0.09,0.582,0.125,0.87,3.031,0.478,0.125,0.87,0.008,0.364,331.173,-1.48
9.0,8,4,51,0.01,0.938,0.125,0.13,4.008,0.922,0.125,0.13,0.011,0.155,329.368,-1.188
9.0,8,5,90,0.13,0.424,0.125,0.957,1.046,0.28,0.125,0.957,0.003,0.781,331.173,-1.364
9.0,8,6,84,0.07,0.559,0.125,0.696,3.524,0.449,0.125,0.696,0.009,0.26,330.926,-1.279
9.0,8,7,87,0.1,0.562,0.125,1.0,2.418,0.452,0.125,1.0,0.006,0.493,331.071,-1.583
9.0,8,8,74,0.0,0.87,0.125,0.391,4.759,0.837,0.125,0.391,0.013,0.0,330.481,-1.366
9.0,8,9,52,-0.06,0.812,0.125,0.391,2.711,0.766,0.125,0.391,0.007,0.428,329.435,-1.289
9.0,9,0,77,0.1,0.562,0.125,0.739,2.005,0.452,0.125,0.739,0.005,0.579,330.612,-1.321
9.0,9,1,66,0.06,0.812,0.125,0.478,3.024,0.766,0.125,0.478,0.008,0.364,330.096,-1.377
9.0,9,2,83,0.0,0.87,0.125,0.522,4.764,0.837,0.125,0.522,0.013,0.0,330.866,-1.497
9.0,9,3,71,0.05,0.812,0.125,0.739,3.519,0.766,0.125,0.739,0.009,0.26,330.322,-1.639
9.0,9,4,84,-0.01,0.736,0.125,0.478,4.765,0.67,0.125,0.478,0.013,0.0,330.933,-1.286
9.0,9,5,74,0.06,0.757,0.125,0.522,3.299,0.696,0.125,0.522,0.009,0.307,330.437,-1.352
9.0,9,6,61,0.06,0.812,0.125,0.435,2.876,0.766,0.125,0.435,0.008,0.394,329.842,-1.333
9.0,9,7,72,0.11,0.545,0.125,0.739,1.503,0.431,0.125,0.739,0.004,0.684,330.374,-1.299
9.0,9,8,74,0.13,0.438,0.125,0.87,0.789,0.297,0.125,0.87,0.002,0.834,330.481,-1.294
9.0,9,9,83,0.08,0.614,0.125,0.739,3.027,0.518,0.125,0.739,0.008,0.365,330.861,-1.39
9.0,10,0,88,0.08,0.536,0.125,0.739,3.366,0.42,0.125,0.739,0.009,0.294,331.095,-1.293
9.0,10,1,55,0.02,0.938,0.125,0.217,3.86,0.922,0.125,0.217,0.01,0.187,329.595,-1.275
9.0,10,2,65,0.08,0.812,0.125,0.522,2.376,0.766,0.125,0.522,0.006,0.5,330.063,-1.419
9.0,10,3,63,0.07,0.812,0.125,0.478,2.634,0.766,0.125,0.478,0.007,0.446,329.955,-1.376
9.0,10,4,90,-0.0,0.758,0.125,0.652,4.769,0.697,0.125,0.652,0.013,0.0,331.173,-1.487
9.0,10,5,90,0.14,0.315,0.125,0.913,0.527,0.144,0.125,0.913,0.001,0.889,331.173,-1.183
9.0,10,6,38,0.02,0.938,0.125,0.13,3.608,0.922,0.125,0.13,0.01,0.238,328.796,-1.187
9.0,10,7,42,0.12,0.429,0.125,0.739,0.913,0.286,0.125,0.739,0.002,0.807,328.98,-1.152
9.0,10,8,2,0.09,0.812,0.125,0.522,1.99,0.766,0.125,0.522,0.005,0.578,327.071,-1.418
9.0,10,9,90,0.1,0.562,0.125,1.0,2.548,0.452,0.125,1.0,0.007,0.466,331.173,-1.584
10.0,0,0,82,0.13,0.253,0.125,0.87,1.207,0.066,0.125,0.87,0.002,0.852,574.599,-1.063
10.0,0,1,57,0.06,0.812,0.125,0.391,4.124,0.766,0.125,0.391,0.006,0.491,571.994,-1.288
10.0,0,2,1,0.02,1.0,0.125,0.087,6.878,1.0,0.125,0.087,0.01,0.142,566.0,-1.222
10.0,0,3,52,-0.05,0.812,0.125,0.348,4.462,0.766,0.125,0.348,0.006,0.449,571.493,-1.245
10.0,0,4,85,0.04,0.501,0.125,0.565,6.683,0.376,0.125,0.565,0.01,0.179,574.92,-1.076
10.0,0,5,34,0.1,0.427,0.125,0.609,2.228,0.284,0.125,0.609,0.003,0.724,569.585,-1.021
10.0,0,6,25,0.01,1.0,0.125,0.0,6.117,1.0,0.125,0.0,0.009,0.241,568.585,-1.134
10.0,0,7,86,0.1,0.326,0.125,0.957,3.216,0.157,0.125,0.957,0.005,0.605,575.09,-1.243
10.0,0,8,52,-0.02,0.999,0.125,0.174,5.703,0.999,0.125,0.174,0.008,0.295,571.419,-1.306
10.0,0,9,59,0.04,0.812,0.125,0.304,5.061,0.766,0.125,0.304,0.007,0.376,572.243,-1.202
10.0,1,0,70,-0.01,0.866,0.125,0.261,6.877,0.833,0.125,0.261,0.01,0.153,573.323,-1.229
10.0,1,1,83,-0.0,0.764,0.125,0.522,8.14,0.705,0.125,0.522,0.012,0.0,574.721,-1.364
10.0,1,2,46,-0.04,0.996,0.125,0.261,4.794,0.995,0.125,0.261,0.007,0.407,570.828,-1.388
