,Hoy,SD_Angle,SD_Position
210,6224.0,86.0,-0.06
211,6225.0,15.0,-0.09
212,6226.0,4.0,-0.04
213,6227.0,40.0,0.09
214,6228.0,81.0,0.13
215,6229.0,5.0,0.09
216,6230.0,36.0,-0.08
217,6231.0,79.0,-0.05
218,6232.0,42.0,0.06
219,6233.0,61.0,-0.04
220,6234.0,65.0,-0.05
221,6246.0,9.0,0.04
222,6247.0,19.0,0.08
223,6248.0,67.0,0.02
224,6249.0,48.0,0.01
225,6250.0,25.0,0.01
226,6251.0,5.0,0.12
227,6252.0,48.0,0.14
228,6253.0,61.0,-0.13
229,6254.0,28.0,0.11
230,6255.0,60.0,-0.0
231,6256.0,67.0,-0.09
232,6257.0,53.0,0.06
233,6258.0,29.0,0.09
234,6271.0,24.0,0.05
235,6272.0,20.0,-0.07
236,6273.0,13.0,-0.11
237,6274.0,12.0,-0.08
238,6275.0,62.0,0.14
239,6276.0,77.0,0.01
240,6277.0,88.0,0.13
241,6278.0,58.0,-0.04
242,6279.0,60.0,0.02
243,6280.0,29.0,-0.06
244,6281.0,34.0,0.03
245,6282.0,63.0,-0.04
246,6295.0,69.0,-0.02
247,6296.0,26.0,-0.04
248,6297.0,50.0,-0.07
249,6298.0,49.0,0.08
250,6299.0,12.0,0.01
251,6300.0,37.0,-0.04
252,6301.0,40.0,-0.03
253,6302.0,45.0,0.14
254,6303.0,9.0,-0.04
255,6304.0,2.0,0.05
256,6305.0,71.0,0.03
257,6306.0,74.0,-0.04
258,6319.0,69.0,-0.03
259,6320.0,60.0,0.03
260,6321.0,29.0,-0.04
261,6322.0,19.0,0.12
262,6323.0,70.0,0.13
263,6324.0,30.0,0.11
264,6325.0,22.0,-0.08
265,6326.0,2.0,0.01
266,6327.0,30.0,-0.09
267,6328.0,51.0,0.02
268,6329.0,43.0,-0.02
269,6330.0,66.0,0.02
270,6343.0,54.0,0.03
271,6344.0,23.0,-0.01
272,6345.0,19.0,0.12
273,6346.0,84.0,0.06
274,6347.0,60.0,0.09
275,6348.0,38.0,0.13
276,6349.0,49.0,0.14
277,6350.0,75.0,0.11
278,6351.0,73.0,-0.03
279,6352.0,15.0,-0.07
280,6353.0,60.0,-0.07
281,6354.0,59.0,-0.05
282,6367.0,47.0,-0.03
283,6368.0,8.0,-0.06
284,6369.0,66.0,-0.14
285,6370.0,31.0,-0.06
286,6371.0,46.0,0.01
287,6372.0,0.0,-0.02
288,6373.0,25.0,0.03
289,6374.0,53.0,-0.04
290,6375.0,84.0,-0.05
291,6376.0,6.0,-0.09
292,6377.0,81.0,0.02
293,6378.0,9.0,-0.09
294,6391.0,61.0,0.02
295,6392.0,27.0,0.05
296,6393.0,52.0,-0.04
297,6394.0,10.0,0.12
298,6395.0,0.0,0.08
299,6396.0,16.0,0.0
300,6397.0,86.0,0.08
301,6398.0,84.0,0.11
302,6399.0,32.0,-0.01
303,6400.0,27.0,0.05
304,6401.0,22.0,-0.05
305,6402.0,61.0,-0.02
306,6415.0,23.0,-0.05
307,6416.0,87.0,-0.03
308,6417.0,30.0,-0.05
309,6418.0,73.0,0.09
310,6419.0,61.0,-0.03
311,6420.0,74.0,0.06
312,6421.0,70.0,-0.13
313,6422.0,20.0,0.11
314,6423.0,68.0,0.14
315,6424.0,68.0,-0.0
316,6425.0,28.0,0.05
317,6426.0,75.0,0.06
318,6439.0,45.0,0.03
319,6440.0,6.0,-0.1
320,6441.0,20.0,-0.07
321,6442.0,57.0,0.14
322,6443.0,5.0,0.01
323,6444.0,23.0,-0.03
324,6445.0,32.0,0.14
325,6446.0,11.0,0.04
326,6447.0,26.0,0.01
327,6448.0,25.0,-0.04
328,6449.0,50.0,0.04
329,6450.0,13.0,-0.05
330,6463.0,37.0,0.07
331,6464.0,12.0,0.02
332,6465.0,42.0,0.12
333,6466.0,10.0,0.14
334,6467.0,34.0,-0.0
335,6468.0,84.0,0.04
336,6469.0,16.0,0.04
337,6470.0,24.0,0.1
338,6471.0,29.0,0.12
339,6472.0,66.0,-0.07
340,6473.0,68.0,-0.01
341,6474.0,25.0,-0.05
342,6487.0,62.0,0.0
343,6488.0,7.0,-0.06
344,6489.0,29.0,-0.08
345,6490.0,32.0,0.02
346,6491.0,13.0,0.09
347,6492.0,5.0,-0.04
348,6493.0,2.0,-0.04
349,6494.0,71.0,0.09
350,6495.0,56.0,-0.03
351,6496.0,53.0,0.06
352,6497.0,11.0,-0.05
353,6498.0,5.0,0.08
354,6511.0,22.0,-0.07
355,6512.0,40.0,0.02
356,6513.0,59.0,0.1
357,6514.0,5.0,-0.07
358,6515.0,58.0,0.09
359,6516.0,89.0,0.11
360,6517.0,8.0,0.12
361,6518.0,21.0,0.03
362,6519.0,52.0,-0.05
363,6520.0,54.0,0.03
364,6521.0,6.0,-0.05
365,6535.0,24.0,0.08
366,6536.0,65.0,-0.04
367,6537.0,19.0,-0.06
368,6538.0,27.0,0.13
369,6539.0,0.0,-0.04
370,6540.0,11.0,0.08
371,6541.0,34.0,-0.0
372,6542.0,72.0,0.09
373,6543.0,10.0,-0.07
374,6544.0,12.0,-0.1
375,6545.0,73.0,-0.07
